timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], clocks.current.sm [MHz], power.draw [W], temperature.gpu
2025/09/12 14:19:44.055, 0, 3 %, 25 %, 1360 MiB, 12282 MiB, 210 MHz, 9.53 W, 31
2025/09/12 14:19:45.060, 0, 3 %, 16 %, 1360 MiB, 12282 MiB, 210 MHz, 8.48 W, 31
2025/09/12 14:19:46.065, 0, 3 %, 19 %, 1360 MiB, 12282 MiB, 210 MHz, 8.87 W, 31
2025/09/12 14:19:47.069, 0, 3 %, 14 %, 1360 MiB, 12282 MiB, 210 MHz, 8.54 W, 31
2025/09/12 14:19:48.072, 0, 13 %, 11 %, 1667 MiB, 12282 MiB, 2610 MHz, 14.44 W, 32
2025/09/12 14:19:49.077, 0, 0 %, 1 %, 1667 MiB, 12282 MiB, 2610 MHz, 30.38 W, 32
2025/09/12 14:19:50.080, 0, 0 %, 0 %, 1360 MiB, 12282 MiB, 2610 MHz, 31.05 W, 32
2025/09/12 14:19:51.085, 0, 0 %, 7 %, 1360 MiB, 12282 MiB, 405 MHz, 19.48 W, 31
2025/09/12 14:19:52.089, 0, 3 %, 7 %, 1360 MiB, 12282 MiB, 255 MHz, 13.92 W, 31
2025/09/12 14:19:53.095, 0, 3 %, 18 %, 1360 MiB, 12282 MiB, 210 MHz, 8.02 W, 31
2025/09/12 14:19:54.100, 0, 3 %, 18 %, 1360 MiB, 12282 MiB, 210 MHz, 7.91 W, 31
2025/09/12 14:19:55.106, 0, 3 %, 14 %, 1360 MiB, 12282 MiB, 210 MHz, 8.57 W, 31
2025/09/12 14:19:56.113, 0, 3 %, 14 %, 1360 MiB, 12282 MiB, 210 MHz, 8.83 W, 31
2025/09/12 14:19:57.118, 0, 3 %, 17 %, 1360 MiB, 12282 MiB, 210 MHz, 8.40 W, 31
2025/09/12 14:19:58.123, 0, 0 %, 1 %, 2183 MiB, 12282 MiB, 2610 MHz, 21.95 W, 32
2025/09/12 14:19:59.126, 0, 0 %, 1 %, 1360 MiB, 12282 MiB, 2610 MHz, 30.74 W, 32
2025/09/12 14:20:00.130, 0, 0 %, 1 %, 1360 MiB, 12282 MiB, 690 MHz, 30.09 W, 32
2025/09/12 14:20:01.133, 0, 2 %, 7 %, 1360 MiB, 12282 MiB, 390 MHz, 17.14 W, 31
2025/09/12 14:20:02.148, 0, 3 %, 17 %, 1360 MiB, 12282 MiB, 240 MHz, 13.52 W, 31
2025/09/12 14:20:04.114, 0, 3 %, 18 %, 1360 MiB, 12282 MiB, 210 MHz, 7.85 W, 31
2025/09/12 14:20:05.119, 0, 3 %, 20 %, 1360 MiB, 12282 MiB, 210 MHz, 8.09 W, 31
2025/09/12 14:20:06.124, 0, 3 %, 17 %, 1360 MiB, 12282 MiB, 210 MHz, 8.76 W, 31
2025/09/12 14:20:07.129, 0, 3 %, 14 %, 1360 MiB, 12282 MiB, 210 MHz, 8.82 W, 31
2025/09/12 14:20:08.137, 0, 3 %, 17 %, 1511 MiB, 12282 MiB, 2610 MHz, 8.35 W, 31
2025/09/12 14:20:09.145, 0, 0 %, 1 %, 2183 MiB, 12282 MiB, 2610 MHz, 28.94 W, 32
2025/09/12 14:20:10.148, 0, 0 %, 0 %, 1360 MiB, 12282 MiB, 2610 MHz, 30.90 W, 32
2025/09/12 14:20:11.151, 0, 0 %, 7 %, 1360 MiB, 12282 MiB, 585 MHz, 25.33 W, 32
2025/09/12 14:20:12.155, 0, 2 %, 9 %, 1360 MiB, 12282 MiB, 360 MHz, 15.90 W, 31
2025/09/12 14:20:13.159, 0, 3 %, 14 %, 1360 MiB, 12282 MiB, 225 MHz, 9.23 W, 31
2025/09/12 14:20:14.163, 0, 4 %, 14 %, 1360 MiB, 12282 MiB, 210 MHz, 7.74 W, 31
2025/09/12 14:20:15.168, 0, 4 %, 21 %, 1360 MiB, 12282 MiB, 210 MHz, 8.25 W, 31
2025/09/12 14:20:16.173, 0, 3 %, 18 %, 1360 MiB, 12282 MiB, 210 MHz, 8.77 W, 31
2025/09/12 14:20:17.178, 0, 3 %, 15 %, 1360 MiB, 12282 MiB, 210 MHz, 8.62 W, 31
2025/09/12 14:20:18.183, 0, 13 %, 2 %, 2121 MiB, 12282 MiB, 2610 MHz, 14.14 W, 31
2025/09/12 14:20:19.186, 0, 0 %, 1 %, 2183 MiB, 12282 MiB, 2610 MHz, 30.68 W, 32
2025/09/12 14:20:20.188, 0, 0 %, 0 %, 1360 MiB, 12282 MiB, 2610 MHz, 31.08 W, 32
2025/09/12 14:20:21.192, 0, 0 %, 7 %, 1360 MiB, 12282 MiB, 480 MHz, 20.49 W, 31
2025/09/12 14:20:22.199, 0, 2 %, 7 %, 1360 MiB, 12282 MiB, 300 MHz, 14.23 W, 31
2025/09/12 14:20:23.205, 0, 3 %, 17 %, 1360 MiB, 12282 MiB, 210 MHz, 8.12 W, 31
2025/09/12 14:20:24.210, 0, 3 %, 14 %, 1360 MiB, 12282 MiB, 210 MHz, 7.92 W, 31
2025/09/12 14:20:25.215, 0, 3 %, 17 %, 1360 MiB, 12282 MiB, 210 MHz, 8.60 W, 31
2025/09/12 14:20:26.220, 0, 3 %, 18 %, 1360 MiB, 12282 MiB, 210 MHz, 8.89 W, 31
2025/09/12 14:20:27.226, 0, 4 %, 1 %, 1688 MiB, 12282 MiB, 2610 MHz, 15.98 W, 32
2025/09/12 14:20:28.229, 0, 0 %, 0 %, 1692 MiB, 12282 MiB, 2610 MHz, 30.50 W, 32
2025/09/12 14:20:29.233, 0, 0 %, 1 %, 1392 MiB, 12282 MiB, 660 MHz, 29.36 W, 32
2025/09/12 14:20:30.236, 0, 0 %, 8 %, 1388 MiB, 12282 MiB, 420 MHz, 19.94 W, 32
2025/09/12 14:20:31.241, 0, 3 %, 8 %, 1383 MiB, 12282 MiB, 240 MHz, 15.99 W, 31
2025/09/12 14:20:32.256, 0, 5 %, 19 %, 1381 MiB, 12282 MiB, 210 MHz, 10.82 W, 31
2025/09/12 14:20:33.262, 0, 3 %, 15 %, 1387 MiB, 12282 MiB, 210 MHz, 8.30 W, 31
2025/09/12 14:20:34.267, 0, 4 %, 18 %, 1375 MiB, 12282 MiB, 210 MHz, 8.32 W, 31
2025/09/12 14:20:35.272, 0, 6 %, 22 %, 1375 MiB, 12282 MiB, 210 MHz, 8.92 W, 31
2025/09/12 14:20:37.193, 0, 5 %, 18 %, 1372 MiB, 12282 MiB, 210 MHz, 9.17 W, 31
2025/09/12 14:20:38.197, 0, 9 %, 1 %, 2202 MiB, 12282 MiB, 2610 MHz, 19.42 W, 32
2025/09/12 14:20:39.200, 0, 0 %, 1 %, 2197 MiB, 12282 MiB, 2610 MHz, 30.45 W, 32
2025/09/12 14:20:40.203, 0, 0 %, 8 %, 1371 MiB, 12282 MiB, 705 MHz, 25.21 W, 32
2025/09/12 14:20:41.208, 0, 2 %, 8 %, 1367 MiB, 12282 MiB, 450 MHz, 16.91 W, 31
2025/09/12 14:20:42.211, 0, 3 %, 20 %, 1370 MiB, 12282 MiB, 285 MHz, 13.74 W, 31
2025/09/12 14:20:43.215, 0, 5 %, 20 %, 1367 MiB, 12282 MiB, 210 MHz, 8.71 W, 31
2025/09/12 14:20:44.219, 0, 3 %, 17 %, 1367 MiB, 12282 MiB, 210 MHz, 8.16 W, 31
2025/09/12 14:20:45.222, 0, 3 %, 19 %, 1367 MiB, 12282 MiB, 210 MHz, 8.76 W, 31
2025/09/12 14:20:46.226, 0, 4 %, 17 %, 1367 MiB, 12282 MiB, 210 MHz, 9.33 W, 31
2025/09/12 14:20:47.233, 0, 4 %, 18 %, 1367 MiB, 12282 MiB, 210 MHz, 9.21 W, 31
2025/09/12 14:20:48.238, 0, 2 %, 2 %, 2193 MiB, 12282 MiB, 2610 MHz, 21.58 W, 32
2025/09/12 14:20:49.241, 0, 0 %, 1 %, 2193 MiB, 12282 MiB, 2610 MHz, 30.49 W, 32
2025/09/12 14:20:50.244, 0, 0 %, 1 %, 1367 MiB, 12282 MiB, 2610 MHz, 31.39 W, 32
2025/09/12 14:20:51.247, 0, 0 %, 8 %, 1370 MiB, 12282 MiB, 540 MHz, 22.25 W, 32
2025/09/12 14:20:52.251, 0, 2 %, 8 %, 1367 MiB, 12282 MiB, 315 MHz, 16.30 W, 31
2025/09/12 14:20:53.255, 0, 3 %, 21 %, 1374 MiB, 12282 MiB, 210 MHz, 8.56 W, 31
2025/09/12 14:20:54.261, 0, 4 %, 16 %, 1371 MiB, 12282 MiB, 210 MHz, 8.24 W, 31
2025/09/12 14:20:55.265, 0, 4 %, 19 %, 1379 MiB, 12282 MiB, 210 MHz, 8.83 W, 31
2025/09/12 14:20:56.270, 0, 4 %, 20 %, 1375 MiB, 12282 MiB, 210 MHz, 9.10 W, 31
2025/09/12 14:20:57.276, 0, 18 %, 3 %, 1905 MiB, 12282 MiB, 2610 MHz, 13.16 W, 31
2025/09/12 14:20:58.280, 0, 0 %, 1 %, 2196 MiB, 12282 MiB, 2610 MHz, 31.26 W, 32
2025/09/12 14:20:59.284, 0, 0 %, 1 %, 1370 MiB, 12282 MiB, 2610 MHz, 30.86 W, 32
2025/09/12 14:21:00.289, 0, 0 %, 8 %, 1367 MiB, 12282 MiB, 645 MHz, 27.01 W, 32
2025/09/12 14:21:01.292, 0, 2 %, 7 %, 1367 MiB, 12282 MiB, 405 MHz, 16.83 W, 31
2025/09/12 14:21:02.299, 0, 3 %, 14 %, 1367 MiB, 12282 MiB, 255 MHz, 13.85 W, 31
2025/09/12 14:21:03.304, 0, 3 %, 15 %, 1370 MiB, 12282 MiB, 210 MHz, 8.24 W, 31
2025/09/12 14:21:04.309, 0, 4 %, 15 %, 1367 MiB, 12282 MiB, 210 MHz, 8.56 W, 31
2025/09/12 14:21:05.315, 0, 4 %, 17 %, 1367 MiB, 12282 MiB, 210 MHz, 9.23 W, 31
2025/09/12 14:21:06.321, 0, 8 %, 16 %, 1611 MiB, 12282 MiB, 2610 MHz, 9.44 W, 31
2025/09/12 14:21:07.325, 0, 0 %, 1 %, 1673 MiB, 12282 MiB, 2610 MHz, 31.23 W, 32
2025/09/12 14:21:08.328, 0, 0 %, 1 %, 1370 MiB, 12282 MiB, 2610 MHz, 30.43 W, 32
2025/09/12 14:21:10.375, 0, 1 %, 9 %, 1370 MiB, 12282 MiB, 525 MHz, 25.28 W, 32
2025/09/12 14:21:11.384, 0, 2 %, 8 %, 1373 MiB, 12282 MiB, 330 MHz, 16.91 W, 31
2025/09/12 14:21:12.392, 0, 7 %, 20 %, 1370 MiB, 12282 MiB, 225 MHz, 13.33 W, 31
2025/09/12 14:21:13.401, 0, 9 %, 22 %, 1373 MiB, 12282 MiB, 210 MHz, 8.77 W, 31
2025/09/12 14:21:14.407, 0, 4 %, 16 %, 1370 MiB, 12282 MiB, 210 MHz, 8.32 W, 31
2025/09/12 14:21:15.413, 0, 6 %, 17 %, 1367 MiB, 12282 MiB, 210 MHz, 8.94 W, 31
2025/09/12 14:21:16.416, 0, 4 %, 14 %, 1367 MiB, 12282 MiB, 210 MHz, 9.39 W, 31
2025/09/12 14:21:17.421, 0, 12 %, 2 %, 2190 MiB, 12282 MiB, 2610 MHz, 16.11 W, 31
2025/09/12 14:21:18.424, 0, 0 %, 1 %, 2190 MiB, 12282 MiB, 2610 MHz, 30.81 W, 32
2025/09/12 14:21:19.427, 0, 0 %, 0 %, 1367 MiB, 12282 MiB, 2610 MHz, 30.44 W, 32
2025/09/12 14:21:20.431, 0, 0 %, 6 %, 1367 MiB, 12282 MiB, 480 MHz, 19.91 W, 32
2025/09/12 14:21:21.434, 0, 2 %, 16 %, 1367 MiB, 12282 MiB, 300 MHz, 14.78 W, 31
2025/09/12 14:21:22.439, 0, 11 %, 21 %, 1402 MiB, 12282 MiB, 210 MHz, 9.33 W, 31
2025/09/12 14:21:23.444, 0, 9 %, 19 %, 1406 MiB, 12282 MiB, 210 MHz, 8.43 W, 31
2025/09/12 14:21:24.449, 0, 12 %, 25 %, 1404 MiB, 12282 MiB, 210 MHz, 8.68 W, 31
2025/09/12 14:21:25.454, 0, 12 %, 21 %, 1397 MiB, 12282 MiB, 210 MHz, 9.10 W, 31
2025/09/12 14:21:26.464, 0, 3 %, 25 %, 1417 MiB, 12282 MiB, 225 MHz, 9.87 W, 31
2025/09/12 14:21:27.469, 0, 0 %, 1 %, 2239 MiB, 12282 MiB, 2610 MHz, 21.99 W, 32
2025/09/12 14:21:28.474, 0, 1 %, 1 %, 2237 MiB, 12282 MiB, 2610 MHz, 30.39 W, 32
2025/09/12 14:21:29.478, 0, 0 %, 7 %, 1404 MiB, 12282 MiB, 675 MHz, 26.41 W, 32
2025/09/12 14:21:30.482, 0, 2 %, 6 %, 1395 MiB, 12282 MiB, 390 MHz, 16.62 W, 32
2025/09/12 14:21:31.486, 0, 4 %, 17 %, 1373 MiB, 12282 MiB, 255 MHz, 12.95 W, 31
2025/09/12 14:21:32.491, 0, 3 %, 12 %, 1372 MiB, 12282 MiB, 210 MHz, 8.78 W, 31
2025/09/12 14:21:33.495, 0, 9 %, 17 %, 1371 MiB, 12282 MiB, 210 MHz, 8.25 W, 31
2025/09/12 14:21:34.500, 0, 9 %, 23 %, 1350 MiB, 12282 MiB, 210 MHz, 8.68 W, 31
2025/09/12 14:21:35.505, 0, 4 %, 19 %, 1350 MiB, 12282 MiB, 210 MHz, 9.27 W, 31
2025/09/12 14:21:36.512, 0, 5 %, 26 %, 1345 MiB, 12282 MiB, 210 MHz, 9.07 W, 31
2025/09/12 14:21:37.517, 0, 0 %, 1 %, 2168 MiB, 12282 MiB, 2610 MHz, 25.85 W, 32
2025/09/12 14:21:38.520, 0, 1 %, 1 %, 1345 MiB, 12282 MiB, 2610 MHz, 30.76 W, 32
2025/09/12 14:21:39.524, 0, 3 %, 11 %, 1339 MiB, 12282 MiB, 585 MHz, 21.82 W, 32
2025/09/12 14:21:40.527, 0, 2 %, 5 %, 1339 MiB, 12282 MiB, 375 MHz, 16.59 W, 32
2025/09/12 14:21:41.532, 0, 3 %, 11 %, 1392 MiB, 12282 MiB, 255 MHz, 11.85 W, 31
2025/09/12 14:21:43.588, 0, 6 %, 11 %, 1389 MiB, 12282 MiB, 2610 MHz, 13.03 W, 31
2025/09/12 14:21:44.591, 0, 1 %, 1 %, 1389 MiB, 12282 MiB, 2610 MHz, 30.74 W, 32
2025/09/12 14:21:45.594, 0, 0 %, 1 %, 1391 MiB, 12282 MiB, 2610 MHz, 31.51 W, 32
2025/09/12 14:21:46.597, 0, 0 %, 0 %, 1391 MiB, 12282 MiB, 2610 MHz, 31.93 W, 33
2025/09/12 14:21:47.600, 0, 1 %, 1 %, 1696 MiB, 12282 MiB, 2610 MHz, 29.01 W, 32
2025/09/12 14:21:48.606, 0, 0 %, 0 %, 1696 MiB, 12282 MiB, 2610 MHz, 30.36 W, 33
2025/09/12 14:21:49.610, 0, 0 %, 1 %, 1373 MiB, 12282 MiB, 2610 MHz, 30.61 W, 33
2025/09/12 14:21:50.612, 0, 1 %, 5 %, 1373 MiB, 12282 MiB, 435 MHz, 19.86 W, 32
2025/09/12 14:21:51.617, 0, 3 %, 10 %, 1371 MiB, 12282 MiB, 270 MHz, 15.39 W, 32
2025/09/12 14:21:52.620, 0, 4 %, 20 %, 1367 MiB, 12282 MiB, 210 MHz, 10.33 W, 32
2025/09/12 14:21:53.624, 0, 4 %, 16 %, 1367 MiB, 12282 MiB, 210 MHz, 7.90 W, 31
2025/09/12 14:21:54.629, 0, 22 %, 30 %, 1382 MiB, 12282 MiB, 210 MHz, 8.31 W, 31
2025/09/12 14:21:55.633, 0, 23 %, 37 %, 1381 MiB, 12282 MiB, 210 MHz, 9.83 W, 31
2025/09/12 14:21:56.639, 0, 8 %, 30 %, 1381 MiB, 12282 MiB, 210 MHz, 9.57 W, 31
2025/09/12 14:21:57.644, 0, 1 %, 1 %, 2204 MiB, 12282 MiB, 2610 MHz, 24.84 W, 32
2025/09/12 14:21:58.649, 0, 1 %, 1 %, 2194 MiB, 12282 MiB, 2610 MHz, 31.22 W, 33
2025/09/12 14:21:59.652, 0, 0 %, 2 %, 1356 MiB, 12282 MiB, 690 MHz, 28.98 W, 33
2025/09/12 14:22:00.655, 0, 5 %, 13 %, 1343 MiB, 12282 MiB, 420 MHz, 22.64 W, 32
2025/09/12 14:22:01.661, 0, 5 %, 14 %, 1358 MiB, 12282 MiB, 270 MHz, 16.88 W, 32
2025/09/12 14:22:02.672, 0, 9 %, 24 %, 1358 MiB, 12282 MiB, 2610 MHz, 11.52 W, 31
2025/09/12 14:22:03.680, 0, 1 %, 1 %, 1358 MiB, 12282 MiB, 2610 MHz, 28.39 W, 33
2025/09/12 14:22:04.685, 0, 0 %, 1 %, 1350 MiB, 12282 MiB, 2610 MHz, 31.63 W, 33
2025/09/12 14:22:05.688, 0, 1 %, 1 %, 1350 MiB, 12282 MiB, 2610 MHz, 32.29 W, 33
2025/09/12 14:22:06.694, 0, 1 %, 2 %, 1874 MiB, 12282 MiB, 2610 MHz, 26.37 W, 32
2025/09/12 14:22:07.697, 0, 0 %, 1 %, 2166 MiB, 12282 MiB, 2610 MHz, 32.26 W, 33
2025/09/12 14:22:08.701, 0, 0 %, 0 %, 1344 MiB, 12282 MiB, 2610 MHz, 30.61 W, 33
2025/09/12 14:22:09.704, 0, 2 %, 1 %, 1369 MiB, 12282 MiB, 2610 MHz, 27.69 W, 32
2025/09/12 14:22:10.708, 0, 0 %, 1 %, 1395 MiB, 12282 MiB, 2610 MHz, 32.92 W, 33
2025/09/12 14:22:11.711, 0, 0 %, 0 %, 1402 MiB, 12282 MiB, 2610 MHz, 31.83 W, 33
2025/09/12 14:22:12.714, 0, 1 %, 1 %, 1431 MiB, 12282 MiB, 2610 MHz, 30.94 W, 33
2025/09/12 14:22:13.718, 0, 3 %, 9 %, 1427 MiB, 12282 MiB, 405 MHz, 18.70 W, 32
2025/09/12 14:22:14.721, 0, 6 %, 9 %, 1418 MiB, 12282 MiB, 2610 MHz, 15.70 W, 32
2025/09/12 14:22:16.785, 0, 1 %, 1 %, 1408 MiB, 12282 MiB, 2610 MHz, 30.90 W, 33
2025/09/12 14:22:17.788, 0, 1 %, 1 %, 1764 MiB, 12282 MiB, 2610 MHz, 32.37 W, 33
2025/09/12 14:22:18.791, 0, 0 %, 1 %, 2229 MiB, 12282 MiB, 2610 MHz, 31.88 W, 33
2025/09/12 14:22:19.797, 0, 1 %, 1 %, 1387 MiB, 12282 MiB, 855 MHz, 30.47 W, 33
2025/09/12 14:22:20.800, 0, 1 %, 7 %, 1383 MiB, 12282 MiB, 570 MHz, 16.68 W, 32
2025/09/12 14:22:21.810, 0, 4 %, 9 %, 1391 MiB, 12282 MiB, 330 MHz, 15.79 W, 32
2025/09/12 14:22:22.815, 0, 4 %, 20 %, 1384 MiB, 12282 MiB, 210 MHz, 11.09 W, 32
2025/09/12 14:22:23.819, 0, 20 %, 41 %, 1399 MiB, 12282 MiB, 210 MHz, 8.69 W, 32
2025/09/12 14:22:24.824, 0, 4 %, 19 %, 1399 MiB, 12282 MiB, 210 MHz, 8.77 W, 32
2025/09/12 14:22:25.831, 0, 15 %, 26 %, 1399 MiB, 12282 MiB, 210 MHz, 9.07 W, 32
2025/09/12 14:22:26.835, 0, 6 %, 17 %, 1399 MiB, 12282 MiB, 210 MHz, 9.21 W, 32
2025/09/12 14:22:27.841, 0, 1 %, 1 %, 1707 MiB, 12282 MiB, 2610 MHz, 24.92 W, 33
2025/09/12 14:22:28.845, 0, 1 %, 1 %, 1696 MiB, 12282 MiB, 2610 MHz, 31.11 W, 33
2025/09/12 14:22:29.849, 0, 1 %, 1 %, 1696 MiB, 12282 MiB, 2610 MHz, 31.42 W, 33
2025/09/12 14:22:30.852, 0, 0 %, 11 %, 1401 MiB, 12282 MiB, 585 MHz, 28.45 W, 32
2025/09/12 14:22:31.856, 0, 5 %, 12 %, 1401 MiB, 12282 MiB, 360 MHz, 20.67 W, 32
2025/09/12 14:22:32.860, 0, 5 %, 12 %, 1393 MiB, 12282 MiB, 240 MHz, 16.28 W, 32
2025/09/12 14:22:33.865, 0, 6 %, 23 %, 1372 MiB, 12282 MiB, 210 MHz, 9.48 W, 32
2025/09/12 14:22:34.870, 0, 4 %, 16 %, 1356 MiB, 12282 MiB, 210 MHz, 8.48 W, 32
2025/09/12 14:22:35.875, 0, 3 %, 7 %, 1342 MiB, 12282 MiB, 2610 MHz, 12.15 W, 32
2025/09/12 14:22:36.878, 0, 0 %, 0 %, 1342 MiB, 12282 MiB, 2610 MHz, 31.77 W, 33
2025/09/12 14:22:37.882, 0, 0 %, 0 %, 1351 MiB, 12282 MiB, 2610 MHz, 30.66 W, 33
2025/09/12 14:22:38.886, 0, 0 %, 1 %, 2165 MiB, 12282 MiB, 2610 MHz, 31.58 W, 33
2025/09/12 14:22:39.891, 0, 0 %, 1 %, 1339 MiB, 12282 MiB, 2610 MHz, 31.38 W, 33
2025/09/12 14:22:40.894, 0, 1 %, 8 %, 1362 MiB, 12282 MiB, 540 MHz, 20.27 W, 32
2025/09/12 14:22:41.898, 0, 2 %, 7 %, 1366 MiB, 12282 MiB, 345 MHz, 15.74 W, 32
2025/09/12 14:22:42.902, 0, 4 %, 16 %, 1365 MiB, 12282 MiB, 210 MHz, 10.23 W, 32
2025/09/12 14:22:43.907, 0, 4 %, 14 %, 1375 MiB, 12282 MiB, 210 MHz, 8.37 W, 32
2025/09/12 14:22:44.910, 0, 4 %, 15 %, 1369 MiB, 12282 MiB, 210 MHz, 8.91 W, 32
2025/09/12 14:22:45.916, 0, 4 %, 15 %, 1365 MiB, 12282 MiB, 210 MHz, 9.41 W, 32
2025/09/12 14:22:46.920, 0, 4 %, 17 %, 1362 MiB, 12282 MiB, 210 MHz, 9.08 W, 32
2025/09/12 14:22:47.925, 0, 4 %, 16 %, 1358 MiB, 12282 MiB, 210 MHz, 8.41 W, 32
2025/09/12 14:22:49.973, 0, 10 %, 24 %, 1358 MiB, 12282 MiB, 210 MHz, 8.16 W, 32
2025/09/12 14:22:50.978, 0, 16 %, 22 %, 1354 MiB, 12282 MiB, 210 MHz, 8.77 W, 32
2025/09/12 14:22:51.982, 0, 4 %, 15 %, 1354 MiB, 12282 MiB, 210 MHz, 9.46 W, 32
2025/09/12 14:22:52.989, 0, 3 %, 15 %, 1354 MiB, 12282 MiB, 210 MHz, 9.02 W, 32
2025/09/12 14:22:53.994, 0, 3 %, 15 %, 1354 MiB, 12282 MiB, 210 MHz, 8.43 W, 32
2025/09/12 14:22:54.997, 0, 3 %, 15 %, 1354 MiB, 12282 MiB, 210 MHz, 8.47 W, 32
2025/09/12 14:22:56.001, 0, 4 %, 15 %, 1350 MiB, 12282 MiB, 210 MHz, 9.24 W, 32
2025/09/12 14:22:57.005, 0, 3 %, 15 %, 1350 MiB, 12282 MiB, 210 MHz, 9.51 W, 32
2025/09/12 14:22:58.011, 0, 3 %, 16 %, 1350 MiB, 12282 MiB, 210 MHz, 9.07 W, 32
2025/09/12 14:22:59.015, 0, 3 %, 15 %, 1357 MiB, 12282 MiB, 210 MHz, 8.50 W, 32
2025/09/12 14:23:00.020, 0, 3 %, 12 %, 1384 MiB, 12282 MiB, 210 MHz, 8.54 W, 32
2025/09/12 14:23:01.027, 0, 4 %, 15 %, 1436 MiB, 12282 MiB, 210 MHz, 9.48 W, 32
2025/09/12 14:23:02.031, 0, 0 %, 1 %, 2241 MiB, 12282 MiB, 2610 MHz, 27.84 W, 33
2025/09/12 14:23:03.036, 0, 0 %, 1 %, 2241 MiB, 12282 MiB, 2610 MHz, 31.40 W, 33
2025/09/12 14:23:04.039, 0, 0 %, 8 %, 1418 MiB, 12282 MiB, 630 MHz, 24.41 W, 32
2025/09/12 14:23:05.042, 0, 2 %, 9 %, 1403 MiB, 12282 MiB, 405 MHz, 16.40 W, 32
2025/09/12 14:23:06.047, 0, 3 %, 18 %, 1379 MiB, 12282 MiB, 255 MHz, 13.34 W, 32
2025/09/12 14:23:07.051, 0, 4 %, 18 %, 1379 MiB, 12282 MiB, 210 MHz, 9.46 W, 32
2025/09/12 14:23:08.057, 0, 7 %, 20 %, 1381 MiB, 12282 MiB, 210 MHz, 8.94 W, 32
2025/09/12 14:23:09.062, 0, 5 %, 20 %, 1384 MiB, 12282 MiB, 210 MHz, 8.12 W, 32
2025/09/12 14:23:10.069, 0, 5 %, 23 %, 1384 MiB, 12282 MiB, 210 MHz, 8.71 W, 32
2025/09/12 14:23:11.074, 0, 5 %, 23 %, 1389 MiB, 12282 MiB, 210 MHz, 9.23 W, 32
2025/09/12 14:23:12.080, 0, 2 %, 20 %, 1408 MiB, 12282 MiB, 210 MHz, 9.08 W, 32
2025/09/12 14:23:13.086, 0, 0 %, 0 %, 2221 MiB, 12282 MiB, 2610 MHz, 28.21 W, 33
2025/09/12 14:23:14.090, 0, 1 %, 0 %, 1387 MiB, 12282 MiB, 2610 MHz, 30.27 W, 33
2025/09/12 14:23:15.094, 0, 0 %, 7 %, 1387 MiB, 12282 MiB, 525 MHz, 22.95 W, 32
2025/09/12 14:23:16.098, 0, 1 %, 7 %, 1383 MiB, 12282 MiB, 330 MHz, 16.24 W, 32
2025/09/12 14:23:17.102, 0, 0 %, 27 %, 1383 MiB, 12282 MiB, 210 MHz, 10.39 W, 32
2025/09/12 14:23:18.107, 0, 0 %, 41 %, 1383 MiB, 12282 MiB, 210 MHz, 7.39 W, 32
2025/09/12 14:23:19.112, 0, 0 %, 48 %, 1383 MiB, 12282 MiB, 210 MHz, 7.39 W, 32
2025/09/12 14:23:20.116, 0, 0 %, 57 %, 1383 MiB, 12282 MiB, 210 MHz, 7.98 W, 32
2025/09/12 14:23:21.120, 0, 0 %, 60 %, 1383 MiB, 12282 MiB, 210 MHz, 8.49 W, 31
2025/09/12 14:23:22.125, 0, 2 %, 23 %, 1365 MiB, 12282 MiB, 210 MHz, 8.56 W, 31
2025/09/12 14:23:23.934, 0, 0 %, 1 %, 2187 MiB, 12282 MiB, 2610 MHz, 23.80 W, 33
2025/09/12 14:23:24.937, 0, 0 %, 1 %, 1393 MiB, 12282 MiB, 2610 MHz, 30.36 W, 33
2025/09/12 14:23:25.946, 0, 0 %, 6 %, 1391 MiB, 12282 MiB, 690 MHz, 28.68 W, 33
2025/09/12 14:23:26.952, 0, 1 %, 8 %, 1381 MiB, 12282 MiB, 435 MHz, 16.76 W, 32
2025/09/12 14:23:27.955, 0, 2 %, 7 %, 1381 MiB, 12282 MiB, 270 MHz, 14.91 W, 32
2025/09/12 14:23:28.959, 0, 1 %, 14 %, 1382 MiB, 12282 MiB, 210 MHz, 8.38 W, 32
2025/09/12 14:23:29.963, 0, 0 %, 11 %, 1382 MiB, 12282 MiB, 210 MHz, 8.01 W, 32
2025/09/12 14:23:30.969, 0, 0 %, 8 %, 1382 MiB, 12282 MiB, 210 MHz, 8.66 W, 32
2025/09/12 14:23:31.974, 0, 0 %, 7 %, 1382 MiB, 12282 MiB, 210 MHz, 9.05 W, 32
2025/09/12 14:23:32.979, 0, 0 %, 10 %, 1382 MiB, 12282 MiB, 210 MHz, 8.51 W, 32
2025/09/12 14:23:33.985, 0, 0 %, 0 %, 1688 MiB, 12282 MiB, 2610 MHz, 20.15 W, 33
2025/09/12 14:23:34.989, 0, 0 %, 1 %, 1670 MiB, 12282 MiB, 2610 MHz, 30.75 W, 33
2025/09/12 14:23:35.992, 0, 0 %, 0 %, 1369 MiB, 12282 MiB, 2610 MHz, 31.50 W, 33
2025/09/12 14:23:36.997, 0, 0 %, 0 %, 1392 MiB, 12282 MiB, 2610 MHz, 32.02 W, 33
2025/09/12 14:23:38.001, 0, 0 %, 0 %, 1392 MiB, 12282 MiB, 2610 MHz, 30.86 W, 33
