procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 15094724 742116 5864336    0    0     0    96 3465 1322 10  3 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 14955156 742116 5864152    0    0     0    68 1609  922  5  1 94  0  0
 1  0      0 14884096 742116 5864152    0    0     0     0 2912 2059 12  2 87  0  0
 1  0      0 14818828 742116 5864160    0    0     0     0 1703  892  5  2 93  0  0
 1  0      0 14719792 742116 5864176    0    0     0     0 1639  868  5  1 93  0  0
 1  0      0 14626300 742124 5864180    0    0     0    92 1668  918  5  2 93  0  0
 0  0      0 14534320 742124 5864184    0    0     0   216 1571  909  4  1 94  0  0
 2  0      0 14446600 742124 5864184    0    0     0     0 1057 1000  1  2 98  0  0
 1  0      0 14010712 742124 5939952    0    0     0     0 2147 1819  7  5 88  0  0
 0  0      0 14073416 742124 5944124    0    0     0     0 1126 1049  1  2 97  0  0
 1  0      0 13601644 742132 5944128    0    0     0    96 1129 1023  1  4 95  0  0
 1  0      0 13314000 742132 5944132    0    0     0    88 1625  878  8  4 88  0  0
 1  0      0 13485208 742132 5948244    0    0     0     0 1299  945  6  2 93  0  0
 1  0      0 13487728 742132 5948324    0    0     0     0 1561  793  6  1 93  0  0
 1  0      0 13492612 742132 5948332    0    0     0     0 1463  719  6  0 93  0  0
 1  0      0 15141900 742144 5948324    0    0     0    96 1829  936  4  2 93  0  0
 1  0      0 14986244 742144 5864260    0    0     0     0 2758 1289 11  2 86  0  0
 1  0      0 14933328 742144 5864260    0    0     0    68 1787  984  5  1 93  0  0
 1  0      0 14842864 742144 5864264    0    0     0     0 2981 2070 12  1 87  0  0
 1  0      0 14755672 742144 5864272    0    0     0     0 1663  871  5  1 93  0  0
 1  0      0 14654872 742156 5864280    0    0     0   144 1780  969  5  1 93  0  0
 1  0      0 14564152 742156 5864280    0    0     0     0 1790  992  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 14525092 742156 5864280    0    0     0   128 1202  822  1  0 98  0  0
 1  0      0 14071128 742156 5864284    0    0     0     0 2737 1362  7  5 88  0  0
 0  0      0 14079504 742156 5944208    0    0     0     0 2099 1339  2  2 96  0  0
 1  0      0 13679300 742164 5944212    0    0     0    68 1775 1109  1  4 96  0  0
 1  0      0 13166928 742164 5944212    0    0     0     0 2465  873  7  5 88  0  0
 1  0      0 13411996 742164 5944236    0    0     0    64 1316  873  1  2 98  0  0
 8  0      0 12584028 742164 5944236    0    0     0     0 1833  934  4  6 91  0  0
 1  0      0 14095132 742164 5944232    0    0     0     0 1945  814  7  2 91  0  0
 1  0      0 15126544 742176 5864516    0    0     0    92 2858 1305 10  3 86  0  0
 1  0      0 14960476 742176 5864516    0    0     0     0 1544  943  5  1 93  0  0
 1  0      0 14885344 742176 5864340    0    0     0    64 2940 2139 11  2 87  0  0
 1  0      0 14815792 742176 5864340    0    0     0     0 1669  956  5  1 93  0  0
 1  0      0 14724572 742176 5864352    0    0     0     0 1521  811  5  2 93  0  0
 1  0      0 14635868 742184 5864356    0    0     0   104 1522  908  5  1 93  0  0
 0  0      0 14529300 742184 5864356    0    0     0     0 1745  971  5  2 94  0  0
 1  0      0 14443060 742184 5864356    0    0     0     0 1203 1029  0  1 98  0  0
 1  0      0 14107692 742184 5940204    0    0     0   216 2851 2019  8  5 87  0  0
 0  0      0 14089308 742184 5944320    0    0     0     0 1054  902  1  1 98  0  0
 1  0      0 13400592 742192 5944324    0    0     0    76 1230 1068  2  5 93  0  0
 1  0      0 13555040 742192 5948424    0    0     0     0 1403  918  9  3 88  0  0
 1  0      0 13697840 742192 5948424    0    0     0     0 1037  770  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13697364 742192 5948492    0    0     0   132  928  716  6  0 93  0  0
 1  0      0 13704756 742192 5948500    0    0     0     0 1264  655  6  0 94  0  0
 1  0      0 15227188 742204 5864472    0    0     0   108 2242 1295  4  2 94  0  0
 1  0      0 14975968 742204 5864400    0    0     0     0 2439 1025 11  2 87  0  0
16  0      0 14923300 742204 5864400    0    0     0     0 1998  927  9  1 90  0  0
 1  0      0 14832328 742204 5864404    0    0     0    56 2682 2035  8  2 90  0  0
 1  0      0 14744632 742204 5864416    0    0     0     0 1718  861  5  1 94  0  0
 1  0      0 14643080 742216 5864420    0    0     0   152 1758  900  5  1 94  0  0
 0  0      0 14528172 742216 5864420    0    0     0     0 1742  930  5  2 94  0  0
 1  0      0 14442248 742216 5864424    0    0     0     0 1317  936  1  1 98  0  0
 1  0      0 14000860 742216 5935924    0    0     0   144 2948 1666  7  5 88  0  0
 0  0      0 14064300 742216 5944304    0    0     0     0 1592 1056  2  2 97  0  0
 1  0      0 13517256 742224 5944308    0    0     0    68 1641 1038  1  5 94  0  0
 0  0      0 13467432 742224 5944308    0    0     0     0 2078  810  7  4 89  0  0
 1  0      0 13341152 742224 5944316    0    0     0     0 1251  887  1  2 98  0  0
 1  0      0 12918268 742224 5944320    0    0     0    60 2232 1027  7  5 88  0  0
 1  0      0 13768784 742224 5944312    0    0     0     0 1575  731  6  1 93  0  0
 1  0      0 15026080 742236 5864368    0    0     0    96 3534 1416 10  4 87  0  0
 2  0      0 14945564 742236 5864376    0    0     0     0 1675  922  5  1 94  0  0
 1  0      0 14872620 742236 5864376    0    0     0     0 3041 2052 12  2 86  0  0
 1  0      0 14802076 742236 5864388    0    0     0    72 1647  987  5  2 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 14709592 742236 5864388    0    0     0     0 1554  792  5  1 93  0  0
 1  0      0 14605072 742244 5864396    0    0     0   112 1801 1041  5  1 94  0  0
 0  0      0 14528976 742244 5864396    0    0     0     0 1409  785  4  1 95  0  0
 1  0      0 14238144 742244 5864400    0    0     0     0 1507 1339  1  3 96  0  0
 1  0      0 14062456 742244 5944232    0    0     0     0 2707 1426  7  4 88  0  0
 1  0      0 14017892 742244 5944324    0    0     0   108 1338  924  1  1 98  0  0
 8  0      0 13179236 742252 5944328    0    0     0   176 1781 1018  2  5 93  0  0
 1  0      0 13338232 742252 5948440    0    0     0     0 2134  917  8  3 89  0  0
 1  0      0 13323112 742252 5948448    0    0     0     0 1805  890  7  1 92  0  0
 1  0      0 13315804 742252 5948516    0    0     0     0 1592  819  6  0 93  0  0
 2  0      0 13352204 742252 5948520    0    0     0   136 1455  765  6  0 94  0  0
 1  0      0 15090964 742264 5864404    0    0     0   136 3526 1406 10  4 86  0  0
 1  0      0 14953120 742264 5864408    0    0     0     0 1554  940  5  2 93  0  0
 1  0      0 14879540 742264 5864412    0    0     0     0 3035 2156 12  1 87  0  0
 1  0      0 14812760 742264 5864412    0    0     0     0 1609  933  5  2 93  0  0
 1  0      0 14713976 742264 5864428    0    0     0    92 1676  875  5  1 94  0  0
 1  0      0 14616956 742276 5864428    0    0     0   152 1901 1040  5  1 94  0  0
 0  0      0 14529036 742276 5864432    0    0     0     0 1706  880  4  1 95  0  0
 1  0      0 14241224 742276 5864432    0    0     0     0 1772 1373  1  3 96  0  0
 1  0      0 14019424 742276 5944404    0    0     0     0 2955 1425  7  4 89  0  0
 1  0      0 14056692 742276 5944408    0    0     0   140 1298  911  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13322840 742284 5944408    0    0     0    56 1746 1088  1  6 93  0  0
 0  0      0 13598908 742284 5944412    0    0     0     0 1922  840  7  3 90  0  0
 1  0      0 13222828 742284 5944412    0    0     0     0 1434 1005  1  3 96  0  0
 1  0      0 12964584 742284 5944420    0    0     0     0 2132  798  9  3 88  0  0
 2  0      0 14698588 742284 5944412    0    0     0     0 2537  935  5  3 93  0  0
 1  0      0 14995960 742296 5864496    0    0     0   144 3385 1328 11  3 87  0  0
 1  0      0 14947072 742296 5864500    0    0     0     0 1717  910  5  2 93  0  0
 1  0      0 14867808 742296 5864504    0    0     0     0 3095 2106 12  2 87  0  0
 1  0      0 14773564 742296 5864508    0    0     0     0 1820  915  5  2 93  0  0
 1  0      0 14669208 742296 5864520    0    0     0     0 1720  929  5  1 94  0  0
 1  0      0 14583304 742304 5864524    0    0     0   220 1729 1063  5  2 93  0  0
 0  0      0 14522852 742304 5864524    0    0     0     0 1265  801  2  0 97  0  0
 8  0      0 13999884 742304 5864524    0    0     0     0 2186 1826  4  5 91  0  0
 0  0      0 14086900 742304 5944484    0    0     0     0 2300 1483  4  2 94  0  0
 1  0      0 13598420 742304 5944484    0    0     0     0 1489  931  1  3 95  0  0
 1  0      0 13633252 742312 5944488    0    0     0   164 2207  909  8  4 88  0  0
 1  0      0 13618172 742312 5948600    0    0     0     0 1886  935  7  1 92  0  0
 1  0      0 13613468 742312 5948680    0    0     0   120 1621  732  6  0 93  0  0
 1  0      0 13632396 742312 5948680    0    0     0     0 1427  725  6  0 93  0  0
 1  0      0 15197652 742312 5864576    0    0     0     0 3425 1466 10  3 87  0  0
 1  0      0 14964300 742324 5864592    0    0     0   244 1521 1056  4  2 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 14910120 742324 5864592    0    0     0     0 1934  961 12  1 87  0  0
 1  0      0 14823436 742324 5864596    0    0     0     0 1996 1981  5  2 94  0  0
 1  0      0 14743804 742324 5864596    0    0     0     0 1456  896  6  1 93  0  0
 1  0      0 14643760 742324 5864612    0    0     0     0 1672  955  5  2 93  0  0
 1  0      0 14551556 742332 5864604    0    0     0   212 1646  947  5  2 93  0  0
 1  0      0 14450504 742332 5864612    0    0     0     0 1281  812  1  1 98  0  0
 0  0      0 14015948 742332 5917816    0    0     0     0 2623 1435  6  5 88  0  0
 0  0      0 14066508 742332 5944492    0    0     0     0 1864 1255  2  2 97  0  0
 1  0      0 13531232 742332 5944496    0    0     0     0 1761 1052  1  4 95  0  0
 1  0      0 13447540 742340 5944496    0    0     0    80 2337  876  7  5 88  0  0
 1  0      0 13443312 742340 5944500    0    0     0    72 1319  834  1  2 97  0  0
 1  0      0 12976356 742340 5944508    0    0     0     0 2464 1056  7  5 88  0  0
 2  0      0 13554080 742340 5944500    0    0     0     0 1665  708  6  1 93  0  0
 1  0      0 15023780 742340 5864572    0    0     0     0 3381 1417 10  4 87  0  0
 1  0      0 14951456 742352 5864576    0    0     0   100 1864  905  5  1 93  0  0
 1  0      0 14870076 742352 5864580    0    0     0   100 3273 2120 11  2 87  0  0
 1  0      0 14793216 742352 5864580    0    0     0     0 1836  841  5  1 94  0  0
 1  0      0 14692920 742352 5864588    0    0     0     0 1773  816  5  1 94  0  0
 1  0      0 14588592 742352 5864596    0    0     0     0 1668  954  5  2 93  0  0
 0  0      0 14522568 742360 5864596    0    0     0    96 1360  841  3  1 96  0  0
 1  0      0 14034228 742360 5864600    0    0     0    96 1636 1388  1  4 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 14076024 742360 5944520    0    0     0     0 2706 1455  7  4 89  0  0
 1  0      0 13845920 742360 5944528    0    0     0     0 1326  948  1  2 97  0  0
 1  0      0 13348204 742360 5944528    0    0     0     0 2225  934  7  6 88  0  0
 1  0      0 13358428 742368 5948632    0    0     0    68 1594  830  4  2 93  0  0
 1  0      0 13347088 742372 5948708    0    0     4   124 1583  715  7  1 93  0  0
 1  0      0 13350728 742372 5948708    0    0     0     0 1427  634  6  0 94  0  0
 6  0      0 13484340 742372 5948720    0    0     0     0 1684  928  6  0 93  0  0
 2  0      0 15011300 742372 5864936    0    0     0     0 3323 1543 14  4 82  0  0
 1  0      0 14941128 742384 5864692    0    0     0   272 1853 1224  5  2 93  0  0
 1  0      0 14865468 742384 5864700    0    0     0     0 3233 2365 12  2 86  0  0
 1  0      0 14796420 742384 5864700    0    0     0   136 1663  970  5  2 93  0  0
 1  0      0 14704944 742384 5864716    0    0     0     0 1296  791  5  1 93  0  0
 1  0      0 14597116 742384 5864720    0    0     0     0 1405  935  5  2 93  0  0
 0  0      0 14520004 742392 5864724    0    0     0   120 1278  795  4  2 95  0  0
 1  0      0 14208964 742392 5864724    0    0     0     0 1731 1878  1  3 96  0  0
 0  0      0 14084444 742392 5944604    0    0     0   132 2772 1503  8  4 88  0  0
 1  0      0 13994872 742392 5944604    0    0     0     0 1251  842  1  2 98  0  0
 1  0      0 13532184 742392 5944604    0    0     0     0 2346  917  7  5 88  0  0
 0  0      0 13649924 742400 5944608    0    0     0    80 1316  908  1  1 98  0  0
 1  0      0 13299140 742400 5944608    0    0     0     0 2340 1006  7  4 88  0  0
 1  0      0 14118056 742400 5944604    0    0     0    64 1608  718  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 14997548 742400 5864708    0    0     0     0 3022 1375 10  3 87  0  0
 1  0      0 14940344 742400 5864712    0    0     0     0 1797  910  5  2 93  0  0
 1  0      0 14860972 742412 5864720    0    0     0   104 3031 2093 12  1 87  0  0
 1  0      0 14783860 742412 5864720    0    0     0     0 1709  856  5  2 93  0  0
 1  0      0 14676256 742412 5864732    0    0     0    80 1725  820  5  1 94  0  0
 1  0      0 14574952 742412 5864736    0    0     0     0 1902 1049  5  2 93  0  0
 0  0      0 14513716 742412 5864740    0    0     0     0 1256  695  3  0 97  0  0
 8  0      0 14063572 742420 5864732    0    0     0   104 1909 1465  2  4 94  0  0
 1  0      0 14077124 742420 5944604    0    0     0     0 2603 1448  7  2 91  0  0
 1  0      0 13606892 742420 5944624    0    0     0     0 1660 1174  1  3 95  0  0
 1  0      0 13615096 742420 5948628    0    0     0   104 2202  913  9  3 88  0  0
 1  0      0 13606612 742420 5948724    0    0     0     0 1696  847  6  2 92  0  0
 1  0      0 13604764 742428 5948716    0    0     0    76 1562  708  7  0 93  0  0
 1  0      0 13622600 742428 5948832    0    0     0     0 1517  726  6  0 94  0  0
16  0      0 15196156 742428 5864692    0    0     0     0 2472 1307  5  2 93  0  0
 1  0      0 14960788 742428 5864696    0    0     0    60 2053  966 10  2 88  0  0
 1  0      0 14905852 742428 5864700    0    0     0     0 2277  937 12  1 87  0  0
 1  0      0 14815132 742440 5864692    0    0     0   128 2329 2088  5  2 93  0  0
 1  0      0 14728696 742440 5864716    0    0     0     0 1545  843  5  1 94  0  0
 1  0      0 14633692 742440 5864716    0    0     0   120 1376  894  5  2 93  0  0
 1  0      0 14524604 742440 5864724    0    0     0   108 1297 1017  5  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 14518556 742440 5864724    0    0     0     0  557  706  0  0 100  0  0
 0  0      0 14518556 742448 5864728    0    0     0   104  518  708  0  0 100  0  0
 0  0      0 14518556 742448 5864728    0    0     0     0  484  644  0  0 100  0  0
 0  0      0 14518556 742448 5864732    0    0     0     0  559  687  0  0 100  0  0
 0  0      0 14518332 742448 5864736    0    0     0    96  722  701  0  0 100  0  0
 0  0      0 14518332 742448 5864736    0    0     0     0  675  644  0  0 100  0  0
 1  0      0 14518332 742456 5864732    0    0     0    48  653  662  0  0 100  0  0
 0  0      0 14518332 742456 5864736    0    0     0     0  636  656  0  0 100  0  0
 0  0      0 14518332 742456 5864736    0    0     0     0  712  676  0  0 100  0  0
 1  0      0 14499684 742464 5864748    0    0     0    96 1090  900  0  1 99  0  0
 1  0      0 14028728 742464 5892052    0    0     0     0 1842  861  7  5 88  0  0
 0  0      0 14066288 742464 5944624    0    0     0     0 1572 1262  2  2 96  0  0
 0  0      0 14065280 742464 5944628    0    0     0     0  752  737  0  0 100  0  0
 0  0      0 14064228 742464 5944636    0    0     0     0  807  744  0  1 99  0  0
 0  0      0 14064228 742472 5944640    0    0     0   108  555  688  0  0 100  0  0
 0  0      0 14064228 742472 5944640    0    0     0     0  418  636  0  0 100  0  0
 0  0      0 14064228 742472 5944644    0    0     0     0  392  612  0  0 100  0  0
 1  0      0 14064228 742472 5944644    0    0     0     0  402  622  0  0 100  0  0
 1  0      0 14064228 742472 5944652    0    0     0     0  390  614  0  0 100  0  0
 0  0      0 14064228 742472 5944652    0    0     0     0  393  617  0  0 100  0  0
 0  0      0 14064228 742480 5944652    0    0     0   124  458  688  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 14064228 742480 5944656    0    0     0     0  420  618  0  0 100  0  0
 0  0      0 14064228 742480 5944660    0    0     0     0  421  609  0  0 100  0  0
 0  0      0 14064228 742480 5944660    0    0     0     0  422  613  0  0 100  0  0
 0  0      0 14064228 742480 5944668    0    0     0     0  411  626  0  0 100  0  0
 0  0      0 14063976 742488 5944680    0    0     0   108  398  615  0  0 100  0  0
 0  0      0 14063976 742488 5944684    0    0     0     0  385  594  0  0 100  0  0
 0  0      0 14063976 742488 5944684    0    0     0     0  399  600  0  0 100  0  0
 0  0      0 14063976 742488 5944688    0    0     0     0  424  650  0  0 100  0  0
 0  0      0 14063976 742488 5944692    0    0     0     0  371  578  0  0 100  0  0
 0  0      0 14063976 742496 5944688    0    0     0   116  395  601  0  0 100  0  0
 0  0      0 14063976 742496 5944696    0    0     0     0  403  614  0  0 100  0  0
 0  0      0 14063976 742496 5944696    0    0     0     0  381  577  0  0 100  0  0
 1  0      0 14057424 742496 5944704    0    0     0     0  578  674  0  0 100  0  0
 1  0      0 13367168 742496 5944712    0    0     0     0  786  688  1  5 94  0  0
 1  0      0 13228764 742504 5944712    0    0     0   120 1058  732  9  3 88  0  0
 0  0      0 13228904 742504 5944716    0    0     0     0  462  639  1  0 99  0  0
 0  0      0 13228904 742504 5944720    0    0     0     0  375  568  0  0 100  0  0
 0  0      0 13228904 742504 5944720    0    0     0     0  424  635  0  0 100  0  0
 0  0      0 13228904 742504 5944728    0    0     0     0  401  579  0  0 100  0  0
 0  0      0 13226412 742512 5944736    0    0     0    48  559  691  1  0 99  0  0
 1  0      0 12692944 742512 5944740    0    0     0    56 1100 1234  1  5 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 13329216 742524 5944728    0    0     0   124 1165  784 10  2 88  0  0
 1  0      0 15214128 742524 5864812    0    0     0     0 1371 1144  4  3 93  0  0
 3  0      0 14968184 742524 5864820    0    0     0     0 1252 1096 12  2 86  0  0
18  0      0 14916020 742524 5864824    0    0     0     0  984  946  7  1 92  0  0
 1  0      0 14826312 742524 5864828    0    0     0    84 1556 1939 11  1 88  0  0
 1  0      0 14743152 742532 5864832    0    0     8     8  793  834  5  2 93  0  0
 1  0      0 14642856 742540 5864848    0    0     0   120  859  944  5  1 94  0  0
 1  0      0 14555160 742540 5864848    0    0     0     0  918  879  5  1 93  0  0
 0  0      0 14513580 742540 5864848    0    0     0     0  616  678  2  0 98  0  0
 8  0      0 14101644 742540 5864856    0    0     0   120 1554 1730  8  5 87  0  0
 0  0      0 14081004 742540 5944792    0    0     0     0 1304 1314  2  2 96  0  0
 1  0      0 13521312 742548 5944796    0    0     0    68  879  919  1  4 95  0  0
 1  0      0 13548344 742548 5948908    0    0     0     0 1187  836  9  3 87  0  0
 1  0      0 13545068 742548 5948976    0    0     0     0 2077  785  7  1 92  0  0
 1  0      0 13540784 742548 5948980    0    0     0   124 2008  694  6  0 93  0  0
 1  0      0 13583456 742548 5948984    0    0     0     0 1960  704  6  0 94  0  0
 1  0      0 15035448 742560 5864916    0    0     0   108 4205 1357  9  3 87  0  0
 1  0      0 14943216 742560 5864920    0    0     0     0 2057  947  5  2 93  0  0
 1  0      0 14863084 742560 5864924    0    0     0     0 2961 2093 12  1 87  0  0
 1  0      0 14785720 742560 5864932    0    0     0    68  895  883  5  2 93  0  0
 1  0      0 14695508 742560 5864932    0    0     0     0  791  772  5  1 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 14585888 742572 5864940    0    0     0   148 1493 1018  5  2 93  0  0
 0  0      0 14521880 742572 5864940    0    0     0     0 1259  816  4  1 96  0  0
 1  0      0 14112356 742572 5864944    0    0     0     0 1530 1279  1  4 95  0  0
 1  0      0 14074300 742572 5944884    0    0     0     0 2494 1377  8  4 89  0  0
 1  0      0 13946320 742572 5944892    0    0     0   140 1526 1443  1  2 97  0  0
 8  0      0 13258248 742580 5944884    0    0     0    56 1953  961  6  5 88  0  0
 0  0      0 13418100 742580 5944896    0    0     0     0 1220  771  2  2 96  0  0
 1  0      0 12890440 742580 5944900    0    0     0     0 1473 1026  1  4 95  0  0
 1  0      0 12899876 742580 5944904    0    0     0     0 1420  780  9  3 88  0  0
 1  0      0 14882472 742580 5944900    0    0     0    52 1501  985  4  3 93  0  0
 1  0      0 14985440 742592 5864984    0    0     0   344 2056 1274 11  2 87  0  0
 1  0      0 14940584 742592 5864988    0    0     0     0 1201  895  5  1 93  0  0
 1  0      0 14863724 742592 5864988    0    0     0     0 2335 2142 12  2 87  0  0
 1  0      0 14788376 742592 5864996    0    0     0     0 1265  926  5  2 93  0  0
 1  0      0 14692872 742592 5865004    0    0     0    96 1285  923  5  1 93  0  0
 1  0      0 14584036 742600 5865004    0    0     0   112 1299 1025  5  2 93  0  0
 1  0      0 14518012 742600 5865008    0    0     0     0 1009  881  3  1 96  0  0
 1  0      0 14086312 742600 5865008    0    0     0     0 1271 1347  1  4 95  0  0
 1  0      0 14072424 742600 5944888    0    0     0     0 2285 1547  8  4 88  0  0
 1  0      0 13922708 742600 5944888    0    0     0   108 1200 1320  1  1 98  0  0
 1  0      0 13340224 742608 5944892    0    0     0    56 1705 1016  7  5 88  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13337564 742608 5948992    0    0     0     0 1347  938  4  3 93  0  0
 1  0      0 13322444 742608 5949056    0    0     0     0 1350  860  7  1 92  0  0
 1  0      0 13326924 742608 5949056    0    0     0     0 1113  691  6  0 93  0  0
 1  0      0 14078120 742612 5949060    0    0     4   124 2518  940  6  1 93  0  0
 2  0      0 14862800 742624 5865024    0    0     0   136 3625 1360 10  3 87  0  0
 1  0      0 14937928 742624 5865024    0    0     0     0 2161  959  5  1 93  0  0
 1  0      0 14836880 742624 5865024    0    0     0     0 3552 2078 11  1 87  0  0
 1  0      0 14748428 742624 5865040    0    0     0     0 2123  855  5  1 93  0  0
 1  0      0 14640068 742624 5865044    0    0     0     0 2150  934  5  2 93  0  0
 1  0      0 14544364 742632 5865048    0    0     0   212  949  956  5  2 93  0  0
 1  0      0 14500012 742632 5865048    0    0     0     0  837  891  1  1 98  0  0
 1  0      0 14104616 742632 5932448    0    0     0     0 2379 1569  7  5 88  0  0
 0  0      0 14076092 742632 5944944    0    0     0     0 1477 1133  2  1 97  0  0
 1  0      0 13493636 742632 5944944    0    0     0     0 1525 1035  1  4 95  0  0
 0  0      0 13630416 742640 5944944    0    0     0   160 1694  873  7  3 91  0  0
 1  0      0 13199692 742640 5944952    0    0     0     0 1354 1010  1  3 96  0  0
 1  0      0 13024640 742640 5944956    0    0     0     0 1964  879  9  3 88  0  0
 1  0      0 15082076 742640 5944948    0    0     0     0 1958  966  4  3 93  0  0
 1  0      0 14981932 742640 5865080    0    0     0     0 2337 1261 11  2 86  0  0
 1  0      0 14938588 742652 5865088    0    0     0   200 1232  894  5  1 93  0  0
 2  0      0 14855176 742652 5865088    0    0     0     0 2323 2117 12  1 87  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 14759164 742652 5865100    0    0     0     0 1195  887  5  1 93  0  0
 2  0      0 14664668 742652 5865084    0    0     0     0 1193  858  5  1 93  0  0
 2  0      0 14579272 742652 5865092    0    0     0     0 1246  977  5  1 94  0  0
 0  0      0 14519800 742660 5865092    0    0     0   220  927  782  2  1 97  0  0
 1  0      0 14061204 742660 5865096    0    0     0   108 1310 1369  1  4 95  0  0
 1  0      0 13953804 742660 5945000    0    0     0     0 2267 1534  7  5 88  0  0
 1  0      0 13987460 742660 5945004    0    0     0     0 1027 1080  1  1 98  0  0
 1  0      0 13295196 742660 5945004    0    0     0     0 1428 1244  2  5 93  0  0
 1  0      0 13406276 742668 5949108    0    0     0    76 1856 1029  9  3 88  0  0
 1  0      0 13397204 742668 5949116    0    0     0    76 1354  998  7  1 93  0  0
 1  0      0 13393928 742668 5949188    0    0     0     0 1169  772  6  0 93  0  0
 1  0      0 13412352 742668 5949192    0    0     0     0 1224  826  6  0 93  0  0
16  0      0 15203060 742668 5865116    0    0     0     0 2239 1330 10  3 87  0  0
 1  0      0 14962812 742680 5865120    0    0     0   136 1363 1062  5  2 93  0  0
 1  0      0 14885200 742680 5865120    0    0     0   136 3576 2126 11  1 87  0  0
 1  0      0 14814388 742680 5865120    0    0     0     0 2302 1005  5  1 93  0  0
 1  0      0 14721400 742680 5865136    0    0     0     0 2129  901  5  1 94  0  0
 1  0      0 14629168 742680 5865140    0    0     0     0 2201  920  5  2 93  0  0
 0  0      0 14527892 742688 5865140    0    0     0   100 2034  983  4  1 94  0  0
 1  0      0 14446220 742688 5865144    0    0     0    88 1307 1795  1  2 97  0  0
 1  0      0 13977764 742688 5940912    0    0     0     0 1558 1333  7  5 88  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 14062880 742688 5945060    0    0     0     0  945 1008  1  2 96  0  0
 1  0      0 13551320 742688 5945068    0    0     0     0 1546 1070  1  4 95  0  0
 1  0      0 13135968 742696 5945064    0    0     0    68 1988  861  7  5 88  0  0
 1  0      0 13359240 742696 5945076    0    0     0     0 1150  829  1  1 98  0  0
 1  0      0 12707568 742696 5945080    0    0     0    64 2053  971  7  5 88  0  0
 1  0      0 14079548 742696 5945072    0    0     0     0 1413  721  5  2 93  0  0
 2  0      0 15045888 742696 5865184    0    0     0     0 2967 1265 10  3 86  0  0
 2  0      0 14947736 742708 5865180    0    0     0   112 1413  948  5  2 93  0  0
 1  0      0 14874912 742708 5865192    0    0     0     0 1672 1966 12  1 87  0  0
 1  0      0 14806368 742708 5865196    0    0     0   100 1415  885  5  2 93  0  0
 1  0      0 14712120 742708 5865208    0    0     0     0 1336  866  5  1 93  0  0
 1  0      0 14621400 742708 5865216    0    0     0     0 1388  872  5  2 94  0  0
 1  0      0 14524380 742716 5865208    0    0     0    84 1329  904  4  1 94  0  0
 1  0      0 14485096 742716 5865216    0    0     0     0 1207 1025  1  1 98  0  0
 1  0      0 14002536 742716 5921640    0    0     0   208 2364 1597  7  5 87  0  0
 0  0      0 14060312 742716 5945200    0    0     0     0 1625 1214  2  2 96  0  0
