timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], clocks.current.sm [MHz], power.draw [W], temperature.gpu
2025/09/12 13:03:00.562, 0, 12 %, 5 %, 3505 MiB, 12282 MiB, 1425 MHz, 34.37 W, 39
2025/09/12 13:03:01.567, 0, 20 %, 8 %, 3500 MiB, 12282 MiB, 1620 MHz, 41.36 W, 39
2025/09/12 13:03:02.570, 0, 10 %, 5 %, 3505 MiB, 12282 MiB, 1620 MHz, 41.29 W, 45
2025/09/12 13:03:03.574, 0, 15 %, 7 %, 3500 MiB, 12282 MiB, 1050 MHz, 31.55 W, 39
2025/09/12 13:03:04.578, 0, 11 %, 3 %, 3505 MiB, 12282 MiB, 1155 MHz, 37.64 W, 39
2025/09/12 13:03:05.582, 0, 7 %, 3 %, 3505 MiB, 12282 MiB, 1155 MHz, 33.09 W, 39
2025/09/12 13:03:06.586, 0, 24 %, 5 %, 3500 MiB, 12282 MiB, 810 MHz, 28.56 W, 38
2025/09/12 13:03:08.513, 0, 52 %, 43 %, 3500 MiB, 12282 MiB, 1065 MHz, 23.25 W, 38
2025/09/12 13:03:09.525, 0, 5 %, 3 %, 3500 MiB, 12282 MiB, 2880 MHz, 47.91 W, 40
2025/09/12 13:03:10.535, 0, 23 %, 9 %, 3500 MiB, 12282 MiB, 2865 MHz, 60.29 W, 40
2025/09/12 13:03:11.545, 0, 12 %, 5 %, 3500 MiB, 12282 MiB, 1410 MHz, 39.41 W, 39
2025/09/12 13:03:12.555, 0, 10 %, 4 %, 3500 MiB, 12282 MiB, 1485 MHz, 34.12 W, 39
2025/09/12 13:03:13.559, 0, 28 %, 13 %, 3500 MiB, 12282 MiB, 1620 MHz, 42.58 W, 43
2025/09/12 13:03:14.563, 0, 10 %, 5 %, 3505 MiB, 12282 MiB, 1620 MHz, 35.28 W, 38
2025/09/12 13:03:15.566, 0, 23 %, 5 %, 3500 MiB, 12282 MiB, 825 MHz, 31.57 W, 40
2025/09/12 13:03:16.570, 0, 13 %, 4 %, 3500 MiB, 12282 MiB, 1095 MHz, 33.14 W, 38
2025/09/12 13:03:17.573, 0, 19 %, 7 %, 3505 MiB, 12282 MiB, 1275 MHz, 33.16 W, 38
2025/09/12 13:03:18.576, 0, 15 %, 5 %, 3505 MiB, 12282 MiB, 1530 MHz, 35.56 W, 38
2025/09/12 13:03:19.579, 0, 12 %, 5 %, 3505 MiB, 12282 MiB, 1845 MHz, 39.59 W, 38
2025/09/12 13:03:20.582, 0, 12 %, 6 %, 3500 MiB, 12282 MiB, 2010 MHz, 42.69 W, 41
2025/09/12 13:03:21.585, 0, 17 %, 9 %, 3500 MiB, 12282 MiB, 2010 MHz, 41.87 W, 39
2025/09/12 13:03:22.589, 0, 46 %, 21 %, 3500 MiB, 12282 MiB, 1575 MHz, 39.92 W, 39
2025/09/12 13:03:23.592, 0, 38 %, 21 %, 3500 MiB, 12282 MiB, 1575 MHz, 41.79 W, 40
2025/09/12 13:03:24.596, 0, 22 %, 10 %, 3500 MiB, 12282 MiB, 1875 MHz, 47.17 W, 41
2025/09/12 13:03:25.599, 0, 29 %, 14 %, 3500 MiB, 12282 MiB, 1995 MHz, 50.86 W, 40
2025/09/12 13:03:26.602, 0, 30 %, 14 %, 3500 MiB, 12282 MiB, 1995 MHz, 46.96 W, 41
2025/09/12 13:03:27.606, 0, 42 %, 14 %, 3500 MiB, 12282 MiB, 1575 MHz, 42.40 W, 40
2025/09/12 13:03:28.610, 0, 15 %, 5 %, 3505 MiB, 12282 MiB, 1575 MHz, 32.95 W, 38
2025/09/12 13:03:29.613, 0, 32 %, 13 %, 3500 MiB, 12282 MiB, 1590 MHz, 39.28 W, 39
2025/09/12 13:03:30.617, 0, 9 %, 4 %, 3505 MiB, 12282 MiB, 1590 MHz, 39.70 W, 40
2025/09/12 13:03:31.621, 0, 8 %, 5 %, 3505 MiB, 12282 MiB, 1170 MHz, 33.01 W, 38
2025/09/12 13:03:32.625, 0, 7 %, 4 %, 3500 MiB, 12282 MiB, 1275 MHz, 34.42 W, 38
2025/09/12 13:03:33.629, 0, 10 %, 4 %, 3505 MiB, 12282 MiB, 1275 MHz, 27.38 W, 38
2025/09/12 13:03:34.633, 0, 31 %, 24 %, 3505 MiB, 12282 MiB, 570 MHz, 25.82 W, 37
2025/09/12 13:03:35.638, 0, 34 %, 24 %, 3505 MiB, 12282 MiB, 480 MHz, 19.74 W, 38
2025/09/12 13:03:36.642, 0, 23 %, 9 %, 3500 MiB, 12282 MiB, 2610 MHz, 27.61 W, 37
2025/09/12 13:03:37.647, 0, 18 %, 5 %, 3500 MiB, 12282 MiB, 2610 MHz, 52.22 W, 39
2025/09/12 13:03:38.650, 0, 7 %, 3 %, 3505 MiB, 12282 MiB, 1425 MHz, 46.11 W, 40
2025/09/12 13:03:39.656, 0, 8 %, 4 %, 3500 MiB, 12282 MiB, 1815 MHz, 43.85 W, 39
2025/09/12 13:03:41.603, 0, 9 %, 5 %, 3505 MiB, 12282 MiB, 1815 MHz, 31.88 W, 38
2025/09/12 13:03:42.616, 0, 45 %, 11 %, 3500 MiB, 12282 MiB, 1035 MHz, 33.62 W, 39
2025/09/12 13:03:43.630, 0, 14 %, 4 %, 3505 MiB, 12282 MiB, 1275 MHz, 39.66 W, 38
2025/09/12 13:03:44.643, 0, 11 %, 4 %, 3505 MiB, 12282 MiB, 1275 MHz, 32.48 W, 38
2025/09/12 13:03:45.654, 0, 22 %, 4 %, 3505 MiB, 12282 MiB, 690 MHz, 30.22 W, 38
2025/09/12 13:03:46.657, 0, 32 %, 23 %, 3505 MiB, 12282 MiB, 585 MHz, 26.70 W, 37
2025/09/12 13:03:47.662, 0, 12 %, 4 %, 3505 MiB, 12282 MiB, 2610 MHz, 37.70 W, 38
2025/09/12 13:03:48.666, 0, 12 %, 4 %, 3500 MiB, 12282 MiB, 1815 MHz, 51.00 W, 40
2025/09/12 13:03:49.675, 0, 10 %, 4 %, 3500 MiB, 12282 MiB, 1320 MHz, 31.67 W, 38
2025/09/12 13:03:50.678, 0, 20 %, 9 %, 3500 MiB, 12282 MiB, 1545 MHz, 39.04 W, 41
2025/09/12 13:03:51.682, 0, 17 %, 6 %, 3500 MiB, 12282 MiB, 1545 MHz, 38.41 W, 39
2025/09/12 13:03:52.685, 0, 13 %, 6 %, 3505 MiB, 12282 MiB, 1605 MHz, 39.56 W, 39
2025/09/12 13:03:53.692, 0, 46 %, 23 %, 3505 MiB, 12282 MiB, 1740 MHz, 41.34 W, 38
2025/09/12 13:03:54.695, 0, 14 %, 6 %, 3500 MiB, 12282 MiB, 1740 MHz, 32.81 W, 38
2025/09/12 13:03:55.698, 0, 38 %, 14 %, 3500 MiB, 12282 MiB, 1380 MHz, 38.56 W, 39
2025/09/12 13:03:56.701, 0, 11 %, 5 %, 3500 MiB, 12282 MiB, 1050 MHz, 33.95 W, 38
2025/09/12 13:03:57.704, 0, 44 %, 23 %, 3500 MiB, 12282 MiB, 1590 MHz, 45.05 W, 42
2025/09/12 13:03:58.709, 0, 14 %, 6 %, 3505 MiB, 12282 MiB, 1590 MHz, 43.17 W, 39
2025/09/12 13:03:59.712, 0, 47 %, 22 %, 3500 MiB, 12282 MiB, 1680 MHz, 47.37 W, 45
2025/09/12 13:04:00.716, 0, 21 %, 9 %, 3500 MiB, 12282 MiB, 1680 MHz, 46.75 W, 40
2025/09/12 13:04:01.720, 0, 14 %, 5 %, 3500 MiB, 12282 MiB, 1320 MHz, 38.96 W, 39
2025/09/12 13:04:02.723, 0, 28 %, 12 %, 3500 MiB, 12282 MiB, 1440 MHz, 38.02 W, 38
2025/09/12 13:04:03.728, 0, 14 %, 5 %, 3505 MiB, 12282 MiB, 1275 MHz, 38.69 W, 39
2025/09/12 13:04:04.731, 0, 28 %, 8 %, 3500 MiB, 12282 MiB, 1290 MHz, 35.61 W, 39
2025/09/12 13:04:05.736, 0, 10 %, 4 %, 3500 MiB, 12282 MiB, 1290 MHz, 37.75 W, 40
2025/09/12 13:04:06.739, 0, 32 %, 9 %, 3500 MiB, 12282 MiB, 1065 MHz, 35.53 W, 39
2025/09/12 13:04:07.744, 0, 18 %, 7 %, 3500 MiB, 12282 MiB, 1575 MHz, 42.94 W, 39
2025/09/12 13:04:08.747, 0, 14 %, 5 %, 3500 MiB, 12282 MiB, 1575 MHz, 34.32 W, 38
2025/09/12 13:04:09.751, 0, 19 %, 5 %, 3500 MiB, 12282 MiB, 870 MHz, 31.81 W, 39
2025/09/12 13:04:10.755, 0, 29 %, 11 %, 3500 MiB, 12282 MiB, 1350 MHz, 45.71 W, 39
2025/09/12 13:04:11.758, 0, 13 %, 6 %, 3508 MiB, 12282 MiB, 1350 MHz, 33.64 W, 38
2025/09/12 13:04:12.761, 0, 11 %, 4 %, 3513 MiB, 12282 MiB, 1320 MHz, 38.59 W, 38
2025/09/12 13:04:14.717, 0, 14 %, 5 %, 3512 MiB, 12282 MiB, 1320 MHz, 34.85 W, 40
2025/09/12 13:04:15.732, 0, 22 %, 7 %, 3504 MiB, 12282 MiB, 1245 MHz, 35.07 W, 38
2025/09/12 13:04:16.746, 0, 12 %, 4 %, 3504 MiB, 12282 MiB, 1350 MHz, 35.83 W, 39
2025/09/12 13:04:17.760, 0, 11 %, 4 %, 3500 MiB, 12282 MiB, 1365 MHz, 38.46 W, 38
2025/09/12 13:04:18.767, 0, 31 %, 12 %, 3500 MiB, 12282 MiB, 1365 MHz, 31.57 W, 38
2025/09/12 13:04:19.771, 0, 16 %, 9 %, 3500 MiB, 12282 MiB, 1710 MHz, 46.96 W, 41
2025/09/12 13:04:20.774, 0, 39 %, 21 %, 3505 MiB, 12282 MiB, 1710 MHz, 44.49 W, 39
2025/09/12 13:04:21.779, 0, 13 %, 5 %, 3500 MiB, 12282 MiB, 1500 MHz, 38.33 W, 39
2025/09/12 13:04:22.782, 0, 19 %, 7 %, 3500 MiB, 12282 MiB, 1500 MHz, 37.35 W, 39
2025/09/12 13:04:23.785, 0, 38 %, 14 %, 3500 MiB, 12282 MiB, 1515 MHz, 42.93 W, 40
2025/09/12 13:04:24.788, 0, 33 %, 13 %, 3500 MiB, 12282 MiB, 1530 MHz, 43.15 W, 40
2025/09/12 13:04:25.790, 0, 14 %, 6 %, 3505 MiB, 12282 MiB, 1725 MHz, 38.47 W, 39
2025/09/12 13:04:26.796, 0, 17 %, 8 %, 3500 MiB, 12282 MiB, 1725 MHz, 29.67 W, 37
2025/09/12 13:04:27.799, 0, 26 %, 11 %, 3500 MiB, 12282 MiB, 1605 MHz, 38.47 W, 39
2025/09/12 13:04:28.805, 0, 7 %, 3 %, 3500 MiB, 12282 MiB, 1605 MHz, 44.28 W, 41
2025/09/12 13:04:29.847, 0, 13 %, 5 %, 3505 MiB, 12282 MiB, 1335 MHz, 41.48 W, 39
2025/09/12 13:04:30.851, 0, 54 %, 26 %, 3500 MiB, 12282 MiB, 1950 MHz, 51.24 W, 42
2025/09/12 13:04:31.864, 0, 23 %, 11 %, 3500 MiB, 12282 MiB, 1950 MHz, 44.35 W, 41
2025/09/12 13:04:32.867, 0, 9 %, 4 %, 3505 MiB, 12282 MiB, 1575 MHz, 40.71 W, 40
2025/09/12 13:04:33.872, 0, 52 %, 22 %, 3500 MiB, 12282 MiB, 1665 MHz, 40.53 W, 39
2025/09/12 13:04:34.876, 0, 14 %, 6 %, 3505 MiB, 12282 MiB, 1665 MHz, 42.78 W, 39
2025/09/12 13:04:35.879, 0, 57 %, 21 %, 3505 MiB, 12282 MiB, 1575 MHz, 37.72 W, 38
2025/09/12 13:04:36.883, 0, 25 %, 9 %, 3500 MiB, 12282 MiB, 1575 MHz, 38.70 W, 40
2025/09/12 13:04:37.887, 0, 19 %, 6 %, 3500 MiB, 12282 MiB, 1380 MHz, 38.96 W, 39
2025/09/12 13:04:38.890, 0, 32 %, 10 %, 3500 MiB, 12282 MiB, 1185 MHz, 38.48 W, 39
2025/09/12 13:04:39.894, 0, 6 %, 3 %, 3500 MiB, 12282 MiB, 1290 MHz, 35.59 W, 38
2025/09/12 13:04:40.900, 0, 15 %, 5 %, 3500 MiB, 12282 MiB, 1290 MHz, 30.15 W, 38
2025/09/12 13:04:41.904, 0, 49 %, 13 %, 3500 MiB, 12282 MiB, 1335 MHz, 36.39 W, 40
2025/09/12 13:04:42.907, 0, 16 %, 6 %, 3500 MiB, 12282 MiB, 1545 MHz, 41.90 W, 40
2025/09/12 13:04:43.913, 0, 21 %, 9 %, 3497 MiB, 12282 MiB, 990 MHz, 35.56 W, 38
2025/09/12 13:04:44.917, 0, 18 %, 6 %, 3497 MiB, 12282 MiB, 1425 MHz, 39.71 W, 41
2025/09/12 13:04:45.921, 0, 14 %, 5 %, 3501 MiB, 12282 MiB, 1425 MHz, 35.37 W, 38
2025/09/12 13:04:47.925, 0, 31 %, 11 %, 3497 MiB, 12282 MiB, 1080 MHz, 37.35 W, 38
2025/09/12 13:04:48.938, 0, 11 %, 5 %, 3501 MiB, 12282 MiB, 1650 MHz, 39.64 W, 41
2025/09/12 13:04:49.949, 0, 11 %, 5 %, 3497 MiB, 12282 MiB, 1650 MHz, 34.39 W, 38
2025/09/12 13:04:50.960, 0, 43 %, 15 %, 3497 MiB, 12282 MiB, 1470 MHz, 45.98 W, 39
2025/09/12 13:04:51.963, 0, 33 %, 14 %, 3497 MiB, 12282 MiB, 1545 MHz, 44.70 W, 38
2025/09/12 13:04:52.967, 0, 9 %, 4 %, 3497 MiB, 12282 MiB, 1620 MHz, 41.13 W, 41
2025/09/12 13:04:53.969, 0, 22 %, 11 %, 3497 MiB, 12282 MiB, 1395 MHz, 37.24 W, 38
2025/09/12 13:04:54.972, 0, 6 %, 3 %, 3497 MiB, 12282 MiB, 1440 MHz, 35.61 W, 38
2025/09/12 13:04:55.975, 0, 43 %, 17 %, 3497 MiB, 12282 MiB, 1215 MHz, 37.79 W, 38
2025/09/12 13:04:56.978, 0, 16 %, 7 %, 3497 MiB, 12282 MiB, 1215 MHz, 39.97 W, 39
2025/09/12 13:04:57.981, 0, 17 %, 7 %, 3497 MiB, 12282 MiB, 1290 MHz, 37.51 W, 40
2025/09/12 13:04:58.985, 0, 34 %, 14 %, 3497 MiB, 12282 MiB, 1470 MHz, 45.47 W, 44
2025/09/12 13:04:59.988, 0, 6 %, 3 %, 3501 MiB, 12282 MiB, 1470 MHz, 36.80 W, 41
2025/09/12 13:05:00.991, 0, 40 %, 11 %, 3497 MiB, 12282 MiB, 855 MHz, 31.40 W, 38
2025/09/12 13:05:01.994, 0, 27 %, 9 %, 3497 MiB, 12282 MiB, 1020 MHz, 39.00 W, 39
2025/09/12 13:05:03.000, 0, 33 %, 9 %, 3501 MiB, 12282 MiB, 885 MHz, 32.62 W, 38
2025/09/12 13:05:04.003, 0, 23 %, 7 %, 3497 MiB, 12282 MiB, 945 MHz, 33.41 W, 39
2025/09/12 13:05:05.017, 0, 36 %, 14 %, 3497 MiB, 12282 MiB, 1635 MHz, 40.21 W, 38
2025/09/12 13:05:06.021, 0, 12 %, 4 %, 3501 MiB, 12282 MiB, 1065 MHz, 30.27 W, 38
2025/09/12 13:05:07.024, 0, 68 %, 23 %, 3497 MiB, 12282 MiB, 1560 MHz, 37.76 W, 39
2025/09/12 13:05:08.027, 0, 18 %, 8 %, 3497 MiB, 12282 MiB, 1560 MHz, 35.57 W, 39
2025/09/12 13:05:09.032, 0, 31 %, 13 %, 3497 MiB, 12282 MiB, 1605 MHz, 45.47 W, 41
2025/09/12 13:05:10.035, 0, 26 %, 12 %, 3497 MiB, 12282 MiB, 1605 MHz, 35.59 W, 40
2025/09/12 13:05:11.038, 0, 29 %, 11 %, 3497 MiB, 12282 MiB, 1260 MHz, 42.01 W, 40
2025/09/12 13:05:12.043, 0, 44 %, 21 %, 3497 MiB, 12282 MiB, 1440 MHz, 41.56 W, 40
2025/09/12 13:05:13.046, 0, 23 %, 8 %, 3497 MiB, 12282 MiB, 1440 MHz, 31.27 W, 38
2025/09/12 13:05:14.050, 0, 40 %, 9 %, 3497 MiB, 12282 MiB, 795 MHz, 31.75 W, 38
2025/09/12 13:05:15.053, 0, 46 %, 16 %, 3501 MiB, 12282 MiB, 1125 MHz, 37.02 W, 38
2025/09/12 13:05:16.060, 0, 11 %, 4 %, 3497 MiB, 12282 MiB, 1200 MHz, 34.24 W, 40
2025/09/12 13:05:17.063, 0, 11 %, 4 %, 3497 MiB, 12282 MiB, 1200 MHz, 30.46 W, 40
2025/09/12 13:05:18.066, 0, 7 %, 2 %, 3501 MiB, 12282 MiB, 2685 MHz, 40.87 W, 39
2025/09/12 13:05:19.070, 0, 5 %, 1 %, 3501 MiB, 12282 MiB, 2685 MHz, 45.72 W, 39
2025/09/12 13:05:21.044, 0, 16 %, 4 %, 3501 MiB, 12282 MiB, 2610 MHz, 43.77 W, 39
2025/09/12 13:05:22.058, 0, 34 %, 20 %, 3497 MiB, 12282 MiB, 1665 MHz, 52.52 W, 40
2025/09/12 13:05:23.072, 0, 9 %, 4 %, 3497 MiB, 12282 MiB, 1455 MHz, 43.00 W, 44
2025/09/12 13:05:24.086, 0, 12 %, 4 %, 3501 MiB, 12282 MiB, 1110 MHz, 31.66 W, 38
2025/09/12 13:05:25.090, 0, 10 %, 4 %, 3501 MiB, 12282 MiB, 1365 MHz, 37.17 W, 39
2025/09/12 13:05:26.093, 0, 9 %, 4 %, 3497 MiB, 12282 MiB, 1365 MHz, 29.84 W, 39
2025/09/12 13:05:27.097, 0, 28 %, 10 %, 3497 MiB, 12282 MiB, 1425 MHz, 39.71 W, 38
2025/09/12 13:05:28.100, 0, 32 %, 10 %, 3497 MiB, 12282 MiB, 1440 MHz, 43.58 W, 39
2025/09/12 13:05:29.129, 0, 10 %, 4 %, 3497 MiB, 12282 MiB, 1500 MHz, 36.69 W, 38
2025/09/12 13:05:30.133, 0, 7 %, 4 %, 3501 MiB, 12282 MiB, 2115 MHz, 41.31 W, 39
2025/09/12 13:05:31.136, 0, 17 %, 8 %, 3497 MiB, 12282 MiB, 1785 MHz, 41.78 W, 41
2025/09/12 13:05:32.139, 0, 40 %, 21 %, 3497 MiB, 12282 MiB, 1395 MHz, 36.88 W, 39
2025/09/12 13:05:33.143, 0, 14 %, 6 %, 3497 MiB, 12282 MiB, 1395 MHz, 34.49 W, 38
2025/09/12 13:05:34.146, 0, 11 %, 7 %, 3501 MiB, 12282 MiB, 1560 MHz, 42.12 W, 39
2025/09/12 13:05:35.151, 0, 32 %, 14 %, 3497 MiB, 12282 MiB, 1740 MHz, 43.12 W, 40
2025/09/12 13:05:36.154, 0, 17 %, 8 %, 3501 MiB, 12282 MiB, 1740 MHz, 40.27 W, 41
2025/09/12 13:05:37.158, 0, 42 %, 17 %, 3497 MiB, 12282 MiB, 1395 MHz, 38.66 W, 39
2025/09/12 13:05:38.163, 0, 5 %, 2 %, 3501 MiB, 12282 MiB, 1395 MHz, 29.23 W, 38
2025/09/12 13:05:39.166, 0, 12 %, 6 %, 3497 MiB, 12282 MiB, 1575 MHz, 36.04 W, 38
2025/09/12 13:05:40.169, 0, 29 %, 13 %, 3497 MiB, 12282 MiB, 1755 MHz, 43.28 W, 40
2025/09/12 13:05:41.173, 0, 8 %, 4 %, 3501 MiB, 12282 MiB, 1755 MHz, 29.55 W, 38
2025/09/12 13:05:42.178, 0, 12 %, 5 %, 3501 MiB, 12282 MiB, 1725 MHz, 38.59 W, 38
2025/09/12 13:05:43.181, 0, 14 %, 6 %, 3497 MiB, 12282 MiB, 1725 MHz, 39.65 W, 39
2025/09/12 13:05:44.185, 0, 10 %, 4 %, 3497 MiB, 12282 MiB, 1065 MHz, 29.73 W, 38
2025/09/12 13:05:45.188, 0, 56 %, 45 %, 3497 MiB, 12282 MiB, 1710 MHz, 32.95 W, 39
2025/09/12 13:05:46.193, 0, 8 %, 3 %, 3497 MiB, 12282 MiB, 2880 MHz, 44.65 W, 41
2025/09/12 13:05:47.197, 0, 8 %, 2 %, 3501 MiB, 12282 MiB, 2880 MHz, 62.27 W, 40
2025/09/12 13:05:48.200, 0, 29 %, 10 %, 3497 MiB, 12282 MiB, 1185 MHz, 43.65 W, 40
2025/09/12 13:05:49.203, 0, 46 %, 17 %, 3501 MiB, 12282 MiB, 1260 MHz, 46.07 W, 40
2025/09/12 13:05:50.221, 0, 31 %, 14 %, 3497 MiB, 12282 MiB, 1995 MHz, 48.41 W, 43
2025/09/12 13:05:51.226, 0, 14 %, 7 %, 3501 MiB, 12282 MiB, 1995 MHz, 43.98 W, 39
2025/09/12 13:05:52.228, 0, 11 %, 4 %, 3501 MiB, 12282 MiB, 1305 MHz, 36.05 W, 40
2025/09/12 13:05:54.173, 0, 8 %, 3 %, 3501 MiB, 12282 MiB, 945 MHz, 28.73 W, 38
2025/09/12 13:05:55.184, 0, 14 %, 7 %, 3497 MiB, 12282 MiB, 1275 MHz, 34.62 W, 38
2025/09/12 13:05:56.194, 0, 36 %, 11 %, 3497 MiB, 12282 MiB, 1275 MHz, 36.50 W, 39
2025/09/12 13:05:57.197, 0, 14 %, 6 %, 3501 MiB, 12282 MiB, 1950 MHz, 41.16 W, 39
2025/09/12 13:05:58.200, 0, 28 %, 13 %, 3497 MiB, 12282 MiB, 1680 MHz, 48.12 W, 39
2025/09/12 13:05:59.204, 0, 6 %, 3 %, 3497 MiB, 12282 MiB, 1920 MHz, 41.47 W, 40
2025/09/12 13:06:00.207, 0, 13 %, 7 %, 3501 MiB, 12282 MiB, 1485 MHz, 36.94 W, 39
2025/09/12 13:06:01.210, 0, 32 %, 15 %, 3497 MiB, 12282 MiB, 1725 MHz, 49.94 W, 41
2025/09/12 13:06:02.213, 0, 18 %, 8 %, 3497 MiB, 12282 MiB, 1725 MHz, 34.55 W, 38
2025/09/12 13:06:03.216, 0, 34 %, 13 %, 3497 MiB, 12282 MiB, 1410 MHz, 42.20 W, 39
2025/09/12 13:06:04.221, 0, 14 %, 5 %, 3501 MiB, 12282 MiB, 1035 MHz, 32.32 W, 38
2025/09/12 13:06:05.224, 0, 22 %, 9 %, 3497 MiB, 12282 MiB, 1500 MHz, 40.60 W, 39
2025/09/12 13:06:06.227, 0, 10 %, 5 %, 3497 MiB, 12282 MiB, 1920 MHz, 38.80 W, 39
2025/09/12 13:06:07.233, 0, 12 %, 6 %, 3497 MiB, 12282 MiB, 1920 MHz, 31.95 W, 38
2025/09/12 13:06:08.237, 0, 10 %, 4 %, 3497 MiB, 12282 MiB, 1485 MHz, 39.83 W, 38
2025/09/12 13:06:09.240, 0, 11 %, 4 %, 3501 MiB, 12282 MiB, 1485 MHz, 32.25 W, 38
2025/09/12 13:06:10.244, 0, 19 %, 5 %, 3501 MiB, 12282 MiB, 975 MHz, 32.05 W, 38
2025/09/12 13:06:11.247, 0, 34 %, 31 %, 3497 MiB, 12282 MiB, 975 MHz, 29.42 W, 38
2025/09/12 13:06:12.251, 0, 7 %, 2 %, 3497 MiB, 12282 MiB, 2880 MHz, 50.14 W, 40
2025/09/12 13:06:13.257, 0, 19 %, 6 %, 3497 MiB, 12282 MiB, 2820 MHz, 61.99 W, 43
2025/09/12 13:06:14.261, 0, 24 %, 10 %, 3497 MiB, 12282 MiB, 1530 MHz, 43.63 W, 39
2025/09/12 13:06:15.269, 0, 17 %, 5 %, 3497 MiB, 12282 MiB, 1230 MHz, 36.44 W, 41
2025/09/12 13:06:16.274, 0, 33 %, 10 %, 3497 MiB, 12282 MiB, 1260 MHz, 38.20 W, 38
2025/09/12 13:06:17.278, 0, 8 %, 3 %, 3501 MiB, 12282 MiB, 1260 MHz, 32.88 W, 38
2025/09/12 13:06:18.283, 0, 52 %, 24 %, 3501 MiB, 12282 MiB, 1905 MHz, 50.75 W, 40
2025/09/12 13:06:19.286, 0, 30 %, 13 %, 3497 MiB, 12282 MiB, 1905 MHz, 38.45 W, 39
2025/09/12 13:06:20.317, 0, 27 %, 12 %, 3497 MiB, 12282 MiB, 2040 MHz, 48.88 W, 40
2025/09/12 13:06:21.319, 0, 19 %, 9 %, 3497 MiB, 12282 MiB, 1560 MHz, 43.92 W, 41
2025/09/12 13:06:22.322, 0, 23 %, 11 %, 3497 MiB, 12282 MiB, 1800 MHz, 38.70 W, 39
2025/09/12 13:06:23.326, 0, 21 %, 9 %, 3497 MiB, 12282 MiB, 1185 MHz, 33.08 W, 39
2025/09/12 13:06:24.328, 0, 26 %, 10 %, 3497 MiB, 12282 MiB, 1485 MHz, 37.83 W, 44
2025/09/12 13:06:25.332, 0, 11 %, 5 %, 3497 MiB, 12282 MiB, 1485 MHz, 29.69 W, 38
2025/09/12 13:06:27.220, 0, 46 %, 16 %, 3497 MiB, 12282 MiB, 1110 MHz, 34.66 W, 38
2025/09/12 13:06:28.223, 0, 8 %, 4 %, 3497 MiB, 12282 MiB, 1110 MHz, 31.11 W, 40
2025/09/12 13:06:29.225, 0, 61 %, 58 %, 3497 MiB, 12282 MiB, 1500 MHz, 29.42 W, 38
2025/09/12 13:06:30.230, 0, 20 %, 6 %, 3497 MiB, 12282 MiB, 2775 MHz, 49.21 W, 39
2025/09/12 13:06:31.233, 0, 35 %, 17 %, 3497 MiB, 12282 MiB, 1635 MHz, 56.43 W, 41
2025/09/12 13:06:32.235, 0, 12 %, 4 %, 3501 MiB, 12282 MiB, 1275 MHz, 33.59 W, 39
2025/09/12 13:06:33.238, 0, 16 %, 4 %, 3501 MiB, 12282 MiB, 930 MHz, 28.71 W, 38
2025/09/12 13:06:34.241, 0, 34 %, 11 %, 3497 MiB, 12282 MiB, 1245 MHz, 37.34 W, 37
2025/09/12 13:06:35.244, 0, 10 %, 3 %, 3501 MiB, 12282 MiB, 1245 MHz, 32.03 W, 38
2025/09/12 13:06:36.247, 0, 33 %, 12 %, 3497 MiB, 12282 MiB, 1380 MHz, 40.99 W, 39
2025/09/12 13:06:37.249, 0, 11 %, 5 %, 3497 MiB, 12282 MiB, 1710 MHz, 41.15 W, 40
2025/09/12 13:06:38.252, 0, 30 %, 16 %, 3497 MiB, 12282 MiB, 1710 MHz, 40.42 W, 39
2025/09/12 13:06:39.256, 0, 13 %, 5 %, 3501 MiB, 12282 MiB, 1155 MHz, 35.40 W, 39
2025/09/12 13:06:40.259, 0, 11 %, 4 %, 3497 MiB, 12282 MiB, 975 MHz, 35.80 W, 40
2025/09/12 13:06:41.263, 0, 18 %, 9 %, 3497 MiB, 12282 MiB, 1680 MHz, 44.55 W, 38
2025/09/12 13:06:42.266, 0, 16 %, 6 %, 3501 MiB, 12282 MiB, 1680 MHz, 39.64 W, 39
2025/09/12 13:06:43.269, 0, 43 %, 20 %, 3497 MiB, 12282 MiB, 1455 MHz, 40.84 W, 43
2025/09/12 13:06:44.274, 0, 13 %, 5 %, 3501 MiB, 12282 MiB, 1455 MHz, 36.30 W, 39
2025/09/12 13:06:45.277, 0, 16 %, 7 %, 3501 MiB, 12282 MiB, 1815 MHz, 39.87 W, 39
2025/09/12 13:06:46.282, 0, 21 %, 10 %, 3497 MiB, 12282 MiB, 1995 MHz, 42.13 W, 40
2025/09/12 13:06:47.286, 0, 17 %, 8 %, 3497 MiB, 12282 MiB, 1995 MHz, 41.02 W, 39
2025/09/12 13:06:48.290, 0, 29 %, 12 %, 3497 MiB, 12282 MiB, 1305 MHz, 35.00 W, 39
2025/09/12 13:06:49.293, 0, 30 %, 12 %, 3497 MiB, 12282 MiB, 1395 MHz, 39.19 W, 38
2025/09/12 13:06:50.297, 0, 19 %, 7 %, 3497 MiB, 12282 MiB, 1395 MHz, 39.42 W, 39
2025/09/12 13:06:51.300, 0, 32 %, 11 %, 3497 MiB, 12282 MiB, 1440 MHz, 39.69 W, 38
